Order#,Style#,fStyle#,Customer,Ordered,Picked/Shipped,Open,Order Date,Quoted Date,Ship Date,Price,Status
ORD019484,STY0130,FSTY0092,Customer50,347,824,21,2025-06-12,2025-06-17,2025-06-17,179.57,Partial
ORD019485,STY0127,FSTY0054,Customer08,633,834,49,2024-11-11,2024-11-27,2024-11-27,137.08,Shipped
ORD019486,STY0289,FSTY0032,Customer27,243,808,73,2025-02-26,2025-02-28,2025-02-28,30.28,Shipped
ORD019487,STY0166,FSTY0097,Customer29,648,749,31,2024-12-21,2024-12-30,2024-12-30,66.86,Shipped
ORD019488,STY0157,FSTY0296,Customer10,404,689,21,2024-11-24,2024-11-28,2024-11-28,107.38,Complete
ORD019489,STY0220,FSTY0101,Customer06,229,746,78,2025-03-18,2025-04-03,2025-04-03,191.41,Shipped
ORD019490,STY0216,FSTY0290,Customer20,741,295,49,2025-05-04,2025-05-19,2025-05-19,182.39,Open
ORD019491,STY0103,FSTY0096,Customer07,27,612,39,2025-05-10,2025-05-23,2025-05-23,18.83,Shipped
ORD019492,STY0201,FSTY0040,Customer22,888,361,65,2025-04-09,2025-04-12,2025-04-12,40.31,Open
ORD019493,STY0283,FSTY0105,Customer49,357,898,77,2024-10-15,2024-10-30,2024-10-30,20.0,Shipped
ORD019494,STY0166,FSTY0109,Customer27,436,19,67,2025-06-07,2025-06-13,2025-06-13,192.4,Shipped
ORD019495,STY0021,FSTY0201,Customer47,989,870,15,2024-12-18,2024-12-31,2024-12-31,29.71,Shipped
ORD019496,STY0107,FSTY0122,Customer30,940,286,98,2025-07-17,2025-07-27,2025-07-27,46.02,Open
ORD019497,STY0287,FSTY0229,Customer05,714,442,15,2025-03-30,2025-04-27,2025-04-27,17.59,Complete
ORD019498,STY0206,FSTY0178,Customer48,627,582,75,2024-10-29,2024-11-04,2024-11-04,141.75,Partial
ORD019499,STY0080,FSTY0112,Customer45,710,877,93,2024-11-22,2024-12-04,2024-12-04,61.62,Partial
ORD019500,STY0134,FSTY0115,Customer02,513,496,45,2024-09-04,2024-09-25,2024-09-25,44.36,Complete
ORD019501,STY0023,FSTY0036,Customer47,693,866,87,2025-07-26,2025-08-24,2025-08-24,119.39,Partial
ORD019502,STY0124,FSTY0017,Customer50,427,301,99,2024-10-26,2024-10-30,2024-10-30,86.29,Shipped
ORD019503,STY0034,FSTY0052,Customer29,672,143,98,2024-12-19,2024-12-20,2024-12-20,103.67,Complete
ORD019504,STY0131,FSTY0174,Customer21,790,284,45,2024-11-27,2024-12-05,2024-12-05,40.28,Partial
ORD019505,STY0152,FSTY0157,Customer37,476,733,72,2025-04-11,2025-05-06,2025-05-06,161.49,Partial
ORD019506,STY0046,FSTY0183,Customer26,278,598,22,2024-09-09,2024-10-07,2024-10-07,183.4,Shipped
ORD019507,STY0034,FSTY0181,Customer19,564,464,56,2024-11-09,2024-12-06,2024-12-06,50.39,Partial
ORD019508,STY0138,FSTY0064,Customer15,20,321,4,2025-02-01,2025-02-04,2025-02-04,105.8,Open
ORD019509,STY0167,FSTY0119,Customer23,218,85,18,2025-02-02,2025-02-06,2025-02-06,78.29,Shipped
ORD019510,STY0117,FSTY0165,Customer12,266,583,77,2025-07-10,2025-08-04,2025-08-04,20.06,Complete
ORD019511,STY0220,FSTY0016,Customer24,222,185,86,2025-03-18,2025-04-11,2025-04-11,26.99,Complete
ORD019512,STY0157,FSTY0063,Customer41,712,428,14,2025-01-26,2025-01-28,2025-01-28,194.34,Partial
ORD019513,STY0049,FSTY0185,Customer23,334,419,46,2025-06-26,2025-07-03,2025-07-03,24.46,Complete
ORD019514,STY0131,FSTY0193,Customer23,750,508,54,2025-04-21,2025-04-28,2025-04-28,165.51,Shipped
ORD019515,STY0156,FSTY0154,Customer14,806,628,85,2025-04-26,2025-05-19,2025-05-19,92.3,Partial
ORD019516,STY0078,FSTY0269,Customer15,753,402,48,2025-03-03,2025-03-29,2025-03-29,173.84,Complete
ORD019517,STY0058,FSTY0040,Customer01,101,765,38,2025-08-09,2025-08-31,2025-08-31,143.89,Open
ORD019518,STY0246,FSTY0083,Customer49,490,517,60,2025-05-12,2025-06-07,2025-06-07,123.94,Partial
ORD019519,STY0021,FSTY0029,Customer03,254,116,50,2025-07-01,2025-07-10,2025-07-10,181.6,Complete
ORD019520,STY0253,FSTY0155,Customer43,361,12,17,2025-07-24,2025-08-04,2025-08-04,176.38,Partial
ORD019521,STY0160,FSTY0059,Customer02,192,834,22,2025-04-05,2025-05-04,2025-05-04,133.91,Open
ORD019522,STY0068,FSTY0253,Customer20,38,684,25,2025-02-05,2025-02-19,2025-02-19,28.61,Complete
ORD019523,STY0131,FSTY0025,Customer36,288,857,98,2025-08-22,2025-08-28,2025-08-28,162.03,Open
ORD019524,STY0176,FSTY0078,Customer21,407,75,5,2024-09-15,2024-10-03,2024-10-03,88.76,Complete
ORD019525,STY0184,FSTY0111,Customer24,767,436,25,2024-09-14,2024-09-16,2024-09-16,117.93,Open
ORD019526,STY0063,FSTY0300,Customer35,667,200,24,2024-09-24,2024-09-29,2024-09-29,170.8,Partial
ORD019527,STY0206,FSTY0032,Customer47,502,343,86,2025-04-03,2025-04-19,2025-04-19,128.18,Complete
ORD019528,STY0278,FSTY0289,Customer49,756,331,98,2025-02-03,2025-02-07,2025-02-07,17.3,Partial
ORD019529,STY0060,FSTY0284,Customer44,181,877,49,2025-03-26,2025-04-13,2025-04-13,29.99,Partial
ORD019530,STY0002,FSTY0107,Customer45,720,363,13,2024-09-28,2024-10-03,2024-10-03,136.85,Complete
ORD019531,STY0260,FSTY0139,Customer27,586,737,21,2024-08-29,2024-09-23,2024-09-23,195.51,Partial
ORD019532,STY0194,FSTY0132,Customer15,383,882,49,2024-11-06,2024-11-28,2024-11-28,153.97,Complete
ORD019533,STY0060,FSTY0110,Customer25,151,302,68,2025-05-23,2025-06-04,2025-06-04,30.29,Complete
ORD019534,STY0015,FSTY0296,Customer44,666,737,77,2025-06-04,2025-06-05,2025-06-05,183.29,Open
ORD019535,STY0242,FSTY0054,Customer42,76,408,66,2025-05-24,2025-05-29,2025-05-29,162.44,Partial
ORD019536,STY0229,FSTY0045,Customer25,354,205,66,2024-12-28,2025-01-24,2025-01-24,87.62,Partial
ORD019537,STY0052,FSTY0293,Customer10,98,769,50,2025-05-18,2025-05-21,2025-05-21,64.07,Shipped
ORD019538,STY0152,FSTY0177,Customer44,841,710,75,2025-03-12,2025-03-18,2025-03-18,103.15,Complete
ORD019539,STY0098,FSTY0261,Customer19,293,811,76,2024-10-21,2024-11-19,2024-11-19,194.78,Open
ORD019540,STY0053,FSTY0078,Customer21,657,838,29,2025-01-16,2025-01-31,2025-01-31,50.72,Shipped
ORD019541,STY0080,FSTY0199,Customer24,230,627,89,2024-10-12,2024-10-26,2024-10-26,178.36,Complete
ORD019542,STY0134,FSTY0239,Customer09,436,413,64,2024-12-03,2024-12-08,2024-12-08,128.33,Partial
ORD019543,STY0017,FSTY0273,Customer47,750,445,8,2024-11-14,2024-12-01,2024-12-01,93.7,Partial
ORD019544,STY0228,FSTY0067,Customer43,349,608,75,2024-12-04,2024-12-25,2024-12-25,83.79,Complete
ORD019545,STY0114,FSTY0077,Customer38,629,682,36,2024-10-29,2024-11-26,2024-11-26,61.08,Shipped
ORD019546,STY0178,FSTY0114,Customer31,461,153,26,2025-08-28,2025-09-12,2025-09-12,144.61,Open
ORD019547,STY0070,FSTY0031,Customer13,644,899,9,2025-06-30,2025-07-23,2025-07-23,149.64,Partial
ORD019548,STY0137,FSTY0173,Customer01,208,815,55,2025-07-26,2025-08-09,2025-08-09,102.26,Complete
ORD019549,STY0287,FSTY0060,Customer04,21,85,52,2024-09-29,2024-10-07,2024-10-07,148.2,Shipped
ORD019550,STY0009,FSTY0299,Customer25,657,661,30,2025-07-18,2025-08-12,2025-08-12,156.71,Complete
ORD019551,STY0010,FSTY0256,Customer22,304,830,92,2024-12-16,2025-01-10,2025-01-10,58.36,Complete
ORD019552,STY0068,FSTY0217,Customer28,942,889,24,2025-07-30,2025-08-20,2025-08-20,39.38,Shipped
ORD019553,STY0250,FSTY0024,Customer23,380,666,44,2025-02-15,2025-03-03,2025-03-03,98.47,Partial
ORD019554,STY0005,FSTY0300,Customer22,13,554,13,2025-01-07,2025-01-31,2025-01-31,154.88,Open
ORD019555,STY0016,FSTY0042,Customer11,637,532,48,2025-05-13,2025-05-19,2025-05-19,65.26,Open
ORD019556,STY0106,FSTY0206,Customer17,189,165,11,2025-03-08,2025-03-20,2025-03-20,26.98,Shipped
ORD019557,STY0102,FSTY0185,Customer38,222,771,97,2025-03-10,2025-04-06,2025-04-06,124.11,Shipped
ORD019558,STY0147,FSTY0242,Customer07,463,30,77,2024-12-25,2024-12-30,2024-12-30,113.01,Open
ORD019559,STY0048,FSTY0222,Customer44,719,493,46,2024-12-12,2024-12-18,2024-12-18,91.65,Complete
ORD019560,STY0152,FSTY0234,Customer13,980,702,3,2024-12-01,2024-12-27,2024-12-27,135.97,Complete
ORD019561,STY0126,FSTY0192,Customer44,475,689,15,2025-01-06,2025-01-19,2025-01-19,92.76,Partial
ORD019562,STY0105,FSTY0163,Customer01,972,261,94,2024-11-03,2024-11-11,2024-11-11,160.29,Open
ORD019563,STY0096,FSTY0037,Customer15,852,516,5,2025-05-30,2025-06-23,2025-06-23,194.88,Open
ORD019564,STY0193,FSTY0077,Customer10,468,106,25,2025-08-24,2025-09-07,2025-09-07,65.03,Partial
ORD019565,STY0032,FSTY0139,Customer42,456,889,5,2025-05-13,2025-05-26,2025-05-26,29.92,Open
ORD019566,STY0178,FSTY0183,Customer23,793,473,63,2025-03-18,2025-04-03,2025-04-03,150.15,Shipped
ORD019567,STY0195,FSTY0252,Customer21,608,457,48,2025-06-15,2025-07-12,2025-07-12,152.22,Partial
ORD019568,STY0082,FSTY0012,Customer21,189,99,88,2024-12-03,2024-12-22,2024-12-22,130.84,Open
ORD019569,STY0029,FSTY0123,Customer27,209,142,45,2025-08-07,2025-08-31,2025-08-31,98.26,Complete
ORD019570,STY0076,FSTY0285,Customer21,288,790,87,2025-07-24,2025-08-20,2025-08-20,148.47,Open
ORD019571,STY0022,FSTY0071,Customer10,760,319,58,2025-02-01,2025-02-09,2025-02-09,146.1,Open
ORD019572,STY0290,FSTY0101,Customer04,400,148,55,2024-10-15,2024-11-05,2024-11-05,52.83,Complete
ORD019573,STY0133,FSTY0221,Customer49,608,353,98,2024-12-10,2024-12-23,2024-12-23,53.47,Partial
ORD019574,STY0044,FSTY0255,Customer10,359,119,31,2025-01-05,2025-01-17,2025-01-17,46.99,Complete
ORD019575,STY0259,FSTY0262,Customer36,265,507,16,2025-07-16,2025-08-03,2025-08-03,167.55,Complete
ORD019576,STY0019,FSTY0183,Customer22,210,88,50,2025-04-10,2025-05-03,2025-05-03,69.48,Shipped
ORD019577,STY0235,FSTY0156,Customer29,721,865,75,2025-07-21,2025-08-16,2025-08-16,40.22,Open
ORD019578,STY0067,FSTY0057,Customer21,386,251,8,2024-11-05,2024-12-01,2024-12-01,81.4,Complete
ORD019579,STY0173,FSTY0125,Customer38,329,885,87,2025-04-26,2025-05-03,2025-05-03,140.45,Partial
ORD019580,STY0093,FSTY0069,Customer39,437,788,48,2025-04-06,2025-04-27,2025-04-27,196.62,Partial
ORD019581,STY0068,FSTY0159,Customer03,691,499,35,2025-01-17,2025-01-23,2025-01-23,147.52,Shipped
ORD019582,STY0239,FSTY0130,Customer29,450,565,76,2024-11-24,2024-12-01,2024-12-01,134.45,Shipped
ORD019583,STY0096,FSTY0050,Customer30,267,255,64,2025-04-29,2025-05-01,2025-05-01,115.41,Open
ORD019584,STY0106,FSTY0208,Customer02,484,293,70,2025-02-16,2025-03-15,2025-03-15,107.0,Partial
ORD019585,STY0240,FSTY0215,Customer40,950,839,2,2025-07-08,2025-07-14,2025-07-14,116.79,Complete
ORD019586,STY0133,FSTY0168,Customer31,300,828,95,2025-01-02,2025-02-01,2025-02-01,24.95,Open
ORD019587,STY0027,FSTY0011,Customer50,48,417,58,2024-12-21,2025-01-03,2025-01-03,108.99,Complete
ORD019588,STY0210,FSTY0287,Customer16,173,788,100,2025-04-10,2025-04-26,2025-04-26,38.64,Complete
ORD019589,STY0127,FSTY0188,Customer02,338,435,91,2025-03-08,2025-04-05,2025-04-05,88.56,Complete
ORD019590,STY0026,FSTY0150,Customer26,204,195,70,2024-09-05,2024-10-04,2024-10-04,106.94,Complete
ORD019591,STY0233,FSTY0184,Customer22,467,329,46,2025-04-30,2025-05-10,2025-05-10,190.93,Shipped
ORD019592,STY0209,FSTY0215,Customer26,118,791,77,2024-12-16,2025-01-13,2025-01-13,48.91,Open
ORD019593,STY0119,FSTY0256,Customer31,475,387,88,2024-12-10,2024-12-19,2024-12-19,158.3,Open
ORD019594,STY0247,FSTY0075,Customer22,421,584,46,2024-12-14,2025-01-09,2025-01-09,184.44,Open
ORD019595,STY0210,FSTY0074,Customer43,291,848,69,2024-10-06,2024-10-08,2024-10-08,83.87,Partial
ORD019596,STY0257,FSTY0211,Customer45,851,895,67,2024-11-06,2024-11-08,2024-11-08,85.05,Complete
ORD019597,STY0237,FSTY0199,Customer22,766,728,48,2024-11-24,2024-12-11,2024-12-11,161.3,Complete
ORD019598,STY0204,FSTY0025,Customer35,280,764,78,2025-04-06,2025-04-21,2025-04-21,86.04,Shipped
ORD019599,STY0248,FSTY0212,Customer13,927,355,28,2025-08-26,2025-09-04,2025-09-04,61.96,Complete
ORD019600,STY0039,FSTY0016,Customer42,884,292,93,2025-06-08,2025-07-05,2025-07-05,75.35,Partial
ORD019601,STY0275,FSTY0200,Customer14,22,503,60,2025-05-25,2025-05-26,2025-05-26,35.31,Shipped
ORD019602,STY0298,FSTY0055,Customer07,162,398,17,2024-10-27,2024-11-21,2024-11-21,48.82,Shipped
ORD019603,STY0178,FSTY0006,Customer19,269,576,15,2025-06-28,2025-07-11,2025-07-11,197.09,Open
ORD019604,STY0261,FSTY0065,Customer26,542,483,94,2025-05-11,2025-06-07,2025-06-07,89.63,Complete
ORD019605,STY0028,FSTY0240,Customer31,809,250,11,2025-06-05,2025-06-13,2025-06-13,190.55,Open
ORD019606,STY0132,FSTY0231,Customer06,528,107,86,2025-06-16,2025-07-01,2025-07-01,46.51,Shipped
ORD019607,STY0107,FSTY0197,Customer44,260,892,96,2025-03-10,2025-03-22,2025-03-22,142.21,Complete
ORD019608,STY0022,FSTY0062,Customer04,191,170,68,2024-10-25,2024-10-28,2024-10-28,123.59,Partial
ORD019609,STY0036,FSTY0052,Customer21,957,730,13,2025-06-20,2025-06-28,2025-06-28,74.25,Open
ORD019610,STY0288,FSTY0298,Customer12,568,753,8,2025-06-08,2025-06-12,2025-06-12,188.17,Partial
ORD019611,STY0236,FSTY0082,Customer04,974,164,16,2025-02-08,2025-03-04,2025-03-04,157.45,Shipped
ORD019612,STY0232,FSTY0095,Customer45,380,87,3,2025-06-05,2025-06-14,2025-06-14,81.7,Complete
ORD019613,STY0143,FSTY0014,Customer39,961,821,98,2025-07-21,2025-08-03,2025-08-03,20.32,Complete
ORD019614,STY0055,FSTY0089,Customer23,488,841,42,2024-12-06,2024-12-07,2024-12-07,15.56,Complete
ORD019615,STY0080,FSTY0277,Customer37,297,194,8,2024-12-01,2024-12-14,2024-12-14,133.5,Shipped
ORD019616,STY0076,FSTY0190,Customer14,71,193,34,2024-09-08,2024-09-17,2024-09-17,146.74,Shipped
ORD019617,STY0230,FSTY0127,Customer04,180,658,67,2025-03-01,2025-03-24,2025-03-24,91.41,Complete
ORD019618,STY0294,FSTY0269,Customer08,949,28,13,2024-09-18,2024-10-15,2024-10-15,19.25,Shipped
ORD019619,STY0222,FSTY0261,Customer13,684,633,27,2025-05-20,2025-06-11,2025-06-11,19.99,Open
ORD019620,STY0119,FSTY0097,Customer31,446,900,71,2024-12-30,2025-01-28,2025-01-28,43.12,Shipped
ORD019621,STY0250,FSTY0204,Customer38,966,413,76,2024-09-29,2024-10-04,2024-10-04,195.4,Open
ORD019622,STY0171,FSTY0088,Customer26,117,327,3,2024-10-05,2024-10-11,2024-10-11,147.81,Open
ORD019623,STY0299,FSTY0060,Customer07,633,668,59,2025-02-12,2025-02-26,2025-02-26,170.42,Partial
ORD019624,STY0058,FSTY0272,Customer41,742,650,27,2024-10-24,2024-10-27,2024-10-27,178.77,Partial
ORD019625,STY0004,FSTY0269,Customer09,311,199,58,2025-02-04,2025-02-28,2025-02-28,18.91,Complete
ORD019626,STY0083,FSTY0119,Customer14,129,348,32,2024-09-18,2024-10-06,2024-10-06,13.03,Open
ORD019627,STY0130,FSTY0265,Customer47,749,772,88,2025-04-24,2025-05-04,2025-05-04,64.12,Complete
ORD019628,STY0145,FSTY0266,Customer14,496,674,65,2025-02-06,2025-03-08,2025-03-08,184.43,Complete
ORD019629,STY0170,FSTY0105,Customer09,624,882,43,2025-06-26,2025-07-01,2025-07-01,35.93,Shipped
ORD019630,STY0165,FSTY0252,Customer10,237,526,19,2025-02-28,2025-03-18,2025-03-18,176.8,Partial
ORD019631,STY0289,FSTY0027,Customer17,536,711,91,2025-05-12,2025-05-25,2025-05-25,186.19,Shipped
ORD019632,STY0090,FSTY0061,Customer03,487,575,13,2025-06-13,2025-06-16,2025-06-16,55.16,Open
ORD019633,STY0152,FSTY0225,Customer44,433,340,81,2025-03-07,2025-03-12,2025-03-12,74.26,Open
ORD019634,STY0274,FSTY0251,Customer32,721,616,69,2024-10-29,2024-11-04,2024-11-04,36.39,Shipped
ORD019635,STY0005,FSTY0280,Customer27,774,474,64,2025-07-22,2025-08-11,2025-08-11,68.61,Open
ORD019636,STY0089,FSTY0077,Customer22,424,162,83,2025-07-28,2025-08-18,2025-08-18,65.23,Partial
ORD019637,STY0159,FSTY0039,Customer42,881,141,71,2025-04-22,2025-05-08,2025-05-08,41.16,Shipped
ORD019638,STY0209,FSTY0037,Customer35,603,683,97,2025-06-27,2025-07-24,2025-07-24,10.57,Partial
ORD019639,STY0248,FSTY0205,Customer30,964,106,9,2025-04-03,2025-04-19,2025-04-19,165.33,Open
ORD019640,STY0066,FSTY0238,Customer31,973,52,95,2024-08-30,2024-09-03,2024-09-03,118.32,Complete
ORD019641,STY0213,FSTY0232,Customer08,435,781,99,2025-01-02,2025-01-17,2025-01-17,77.67,Partial
ORD019642,STY0231,FSTY0146,Customer34,609,412,82,2024-12-27,2025-01-24,2025-01-24,126.47,Complete
ORD019643,STY0177,FSTY0146,Customer19,686,264,13,2025-05-22,2025-06-15,2025-06-15,169.57,Partial
ORD019644,STY0191,FSTY0240,Customer25,949,313,79,2024-10-09,2024-10-22,2024-10-22,60.18,Partial
ORD019645,STY0251,FSTY0147,Customer02,281,521,66,2024-09-19,2024-10-05,2024-10-05,38.28,Complete
ORD019646,STY0286,FSTY0037,Customer08,979,520,49,2025-08-13,2025-09-05,2025-09-05,166.37,Shipped
ORD019647,STY0250,FSTY0079,Customer33,873,623,9,2024-11-19,2024-12-06,2024-12-06,68.92,Complete
ORD019648,STY0193,FSTY0091,Customer18,941,145,84,2025-03-03,2025-03-19,2025-03-19,140.87,Partial
ORD019649,STY0118,FSTY0153,Customer28,454,270,61,2025-04-30,2025-05-22,2025-05-22,105.18,Complete
ORD019650,STY0053,FSTY0040,Customer23,305,504,61,2024-12-27,2025-01-01,2025-01-01,189.32,Open
ORD019651,STY0166,FSTY0102,Customer39,175,448,48,2024-09-20,2024-10-07,2024-10-07,162.46,Shipped
ORD019652,STY0054,FSTY0057,Customer06,224,314,26,2025-01-30,2025-02-28,2025-02-28,23.03,Shipped
ORD019653,STY0242,FSTY0008,Customer01,969,281,47,2025-06-18,2025-06-23,2025-06-23,121.97,Open
ORD019654,STY0130,FSTY0219,Customer22,582,677,89,2025-02-21,2025-02-27,2025-02-27,112.16,Partial
ORD019655,STY0279,FSTY0043,Customer18,551,66,100,2025-06-16,2025-06-23,2025-06-23,169.48,Partial
ORD019656,STY0001,FSTY0001,Customer37,725,139,75,2025-05-18,2025-05-30,2025-05-30,19.08,Open
ORD019657,STY0098,FSTY0003,Customer16,690,214,36,2025-03-25,2025-03-29,2025-03-29,89.2,Open
ORD019658,STY0173,FSTY0089,Customer19,125,346,0,2024-12-29,2024-12-31,2024-12-31,103.49,Partial
ORD019659,STY0058,FSTY0035,Customer06,90,183,53,2024-11-30,2024-12-07,2024-12-07,82.0,Shipped
ORD019660,STY0114,FSTY0110,Customer16,473,548,99,2024-12-21,2025-01-03,2025-01-03,117.1,Open
ORD019661,STY0270,FSTY0171,Customer06,342,524,5,2025-08-09,2025-08-27,2025-08-27,34.94,Partial
ORD019662,STY0215,FSTY0286,Customer42,97,618,72,2025-07-21,2025-07-28,2025-07-28,30.72,Complete
ORD019663,STY0129,FSTY0155,Customer14,814,594,11,2024-11-12,2024-11-19,2024-11-19,131.27,Complete
ORD019664,STY0164,FSTY0062,Customer41,193,671,69,2025-01-21,2025-01-22,2025-01-22,75.45,Complete
ORD019665,STY0133,FSTY0175,Customer03,232,183,10,2025-01-30,2025-02-25,2025-02-25,158.24,Open
ORD019666,STY0274,FSTY0213,Customer04,588,318,87,2025-01-18,2025-02-05,2025-02-05,23.96,Partial
ORD019667,STY0094,FSTY0115,Customer01,146,153,38,2025-04-09,2025-04-25,2025-04-25,97.87,Partial
ORD019668,STY0052,FSTY0133,Customer43,505,365,5,2025-03-16,2025-04-02,2025-04-02,43.91,Open
ORD019669,STY0148,FSTY0243,Customer27,548,794,95,2025-06-24,2025-07-02,2025-07-02,29.19,Partial
ORD019670,STY0088,FSTY0188,Customer41,385,664,92,2024-12-29,2025-01-01,2025-01-01,100.86,Open
ORD019671,STY0271,FSTY0073,Customer38,719,233,20,2024-12-05,2024-12-08,2024-12-08,142.57,Shipped
ORD019672,STY0018,FSTY0289,Customer29,749,593,44,2024-10-16,2024-10-20,2024-10-20,182.69,Complete
ORD019673,STY0037,FSTY0036,Customer36,736,512,91,2025-03-04,2025-03-26,2025-03-26,112.92,Open
ORD019674,STY0259,FSTY0058,Customer35,669,424,7,2024-12-25,2025-01-17,2025-01-17,43.77,Open
ORD019675,STY0030,FSTY0276,Customer20,635,32,94,2024-12-03,2024-12-19,2024-12-19,179.06,Open
ORD019676,STY0107,FSTY0265,Customer15,501,594,12,2024-10-31,2024-11-21,2024-11-21,25.22,Complete
ORD019677,STY0029,FSTY0203,Customer22,110,333,73,2025-04-02,2025-05-01,2025-05-01,180.65,Shipped
ORD019678,STY0176,FSTY0017,Customer34,275,423,69,2025-06-26,2025-07-15,2025-07-15,109.03,Complete
ORD019679,STY0177,FSTY0132,Customer12,513,188,39,2025-02-24,2025-03-10,2025-03-10,100.91,Shipped
ORD019680,STY0249,FSTY0119,Customer45,479,22,37,2025-01-16,2025-02-04,2025-02-04,15.66,Complete
ORD019681,STY0159,FSTY0243,Customer36,12,660,14,2024-08-29,2024-09-17,2024-09-17,131.49,Complete
ORD019682,STY0087,FSTY0282,Customer07,853,88,70,2025-03-16,2025-03-23,2025-03-23,60.27,Open
ORD019683,STY0223,FSTY0281,Customer04,456,252,56,2025-03-24,2025-04-08,2025-04-08,193.86,Complete
ORD019684,STY0183,FSTY0106,Customer42,253,366,51,2025-07-23,2025-08-20,2025-08-20,190.04,Partial
ORD019685,STY0120,FSTY0080,Customer27,671,587,75,2024-10-21,2024-11-06,2024-11-06,32.22,Shipped
ORD019686,STY0065,FSTY0171,Customer17,346,669,38,2025-01-07,2025-01-08,2025-01-08,189.22,Complete
ORD019687,STY0210,FSTY0102,Customer39,656,397,46,2025-05-18,2025-05-24,2025-05-24,161.52,Shipped
ORD019688,STY0125,FSTY0216,Customer42,333,758,26,2025-07-15,2025-08-13,2025-08-13,193.75,Complete
ORD019689,STY0056,FSTY0163,Customer03,366,807,38,2025-01-12,2025-01-24,2025-01-24,137.95,Complete
ORD019690,STY0012,FSTY0045,Customer29,284,345,95,2025-08-06,2025-08-14,2025-08-14,85.31,Complete
ORD019691,STY0188,FSTY0122,Customer38,381,224,60,2025-03-10,2025-04-01,2025-04-01,18.41,Open
ORD019692,STY0287,FSTY0057,Customer36,457,328,91,2025-06-03,2025-06-07,2025-06-07,199.88,Complete
ORD019693,STY0172,FSTY0011,Customer08,119,286,66,2024-11-07,2024-11-21,2024-11-21,128.86,Shipped
ORD019694,STY0095,FSTY0074,Customer38,526,212,60,2025-07-10,2025-08-09,2025-08-09,172.28,Shipped
ORD019695,STY0200,FSTY0265,Customer10,173,243,12,2025-07-21,2025-08-04,2025-08-04,83.85,Open
ORD019696,STY0194,FSTY0124,Customer42,110,673,79,2025-07-20,2025-07-23,2025-07-23,11.19,Complete
ORD019697,STY0235,FSTY0057,Customer12,382,652,15,2025-01-24,2025-01-25,2025-01-25,86.3,Complete
ORD019698,STY0039,FSTY0084,Customer12,498,438,65,2025-05-01,2025-05-23,2025-05-23,196.66,Partial
ORD019699,STY0144,FSTY0184,Customer15,888,776,21,2024-09-20,2024-09-27,2024-09-27,106.82,Complete
ORD019700,STY0069,FSTY0151,Customer29,182,505,78,2024-11-28,2024-12-14,2024-12-14,190.51,Open
ORD019701,STY0082,FSTY0230,Customer50,507,258,43,2025-03-08,2025-03-21,2025-03-21,113.48,Shipped
ORD019702,STY0060,FSTY0059,Customer04,571,25,94,2025-05-06,2025-05-17,2025-05-17,25.42,Shipped
ORD019703,STY0235,FSTY0247,Customer20,788,311,76,2025-01-05,2025-01-27,2025-01-27,39.29,Open
ORD019704,STY0167,FSTY0149,Customer48,174,490,80,2024-11-09,2024-11-23,2024-11-23,180.51,Partial
ORD019705,STY0201,FSTY0131,Customer06,122,806,56,2025-06-15,2025-06-26,2025-06-26,123.55,Complete
ORD019706,STY0067,FSTY0159,Customer14,665,207,28,2025-05-29,2025-06-09,2025-06-09,183.7,Shipped
ORD019707,STY0299,FSTY0146,Customer01,815,474,38,2025-07-25,2025-08-13,2025-08-13,169.28,Partial
ORD019708,STY0284,FSTY0030,Customer35,249,560,95,2025-04-03,2025-04-26,2025-04-26,84.06,Complete
ORD019709,STY0257,FSTY0041,Customer31,320,677,84,2024-11-19,2024-12-12,2024-12-12,77.57,Open
ORD019710,STY0006,FSTY0129,Customer04,256,455,12,2024-10-20,2024-11-02,2024-11-02,66.72,Shipped
ORD019711,STY0093,FSTY0269,Customer13,158,839,94,2025-04-14,2025-04-26,2025-04-26,45.23,Partial
ORD019712,STY0184,FSTY0224,Customer41,291,491,17,2025-06-04,2025-06-23,2025-06-23,102.72,Partial
ORD019713,STY0228,FSTY0199,Customer14,237,629,17,2025-04-15,2025-04-23,2025-04-23,112.42,Open
ORD019714,STY0052,FSTY0150,Customer07,790,102,47,2025-03-29,2025-03-31,2025-03-31,20.51,Open
