inspection_machine,qty_lbs_at_creation,actual_created_dt,dol_attach_log,greige_summary,knit_order,roll_number,vendor_roll_number,knit_machine,greige_purchase_order,knit_date,cost,sales_order,document,unit_cost_yarn,unit_cost,knit_version,bh_customer,qty_yds,memo_dt,inspector,bh_sales_order,roll_number_sort,ship_dt,void_dt,ship_date,unit_cost_knit,return,qty_lbs,created_by,created_dt,dye_order_line,roll_width,id,knitter,unit_cost_purchase,warehouse
01,40.1,2025-09-12 13:41:09.267603,,1682,5918,045381115,,124,,2025-09-12,178.87808,,K2502021,3.2608,4.4608,"{'foreign_id': 5176, 'roll_size': '40', 'target_yard_cut_wt': '9.50', 'created_time': '08:34:26.02413', 'modified': '2025-02-27 10:15:12.760906', 'price': '1.20', 'active': 1, 'id': 3480, 'created_date': '2022-07-19', 'version': '20ST2', 'act_yard_cut_wt': '9.64', 'knit_style_base': {'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'FAYT - FAYTEX CORP', 'base_style': '180001', 'foreign_id': 260, 'id': 1812, 'active': 1}}",,66.5560165975104,,06816,,453811150,,,,1.20,,40.1,,2025-09-12 13:41:08.66225,,0,306787,02395,,G00
03,39.2,2025-09-12 19:56:08.790445,,1682,5918,045381116,,124,,2025-09-12,174.86336,,K2502021,3.2608,4.4608,"{'id': 3480, 'active': 1, 'version': '20ST2', 'created_date': '2022-07-19', 'act_yard_cut_wt': '9.64', 'knit_style_base': {'created_time': None, 'qs_customer': 'FAYT - FAYTEX CORP', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '180001', 'active': 1, 'id': 1812, 'foreign_id': 260}, 'foreign_id': 5176, 'roll_size': '40', 'created_time': '08:34:26.02413', 'target_yard_cut_wt': '9.50', 'price': '1.20', 'modified': '2025-02-27 10:15:12.760906'}",,77.1,,06951,,453811160,,,,1.20,,39.2,,2025-09-12 19:56:08.291581,,38,306834,02395,,G00
00,50.2,2025-09-10 15:26:10.422521,,4157,6572,045386019,,094,,2025-09-06,120.48,,K2508069,1.85,2.4,"{'foreign_id': 8508, 'roll_size': '50', 'target_yard_cut_wt': '10.00', 'created_time': '12:59:39.688667', 'modified': '2025-08-27 11:18:53.884527', 'price': '0.55', 'active': 1, 'id': 6339, 'created_date': '2025-08-25', 'version': 'R', 'act_yard_cut_wt': '8.24', 'knit_style_base': {'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'base_style': '1945', 'foreign_id': 3232, 'active': 1, 'id': 1774}}",,97.4757281553398,,06816,,453860190,,,,0.55,,50.2,,2025-09-10 15:26:09.575677,,0,306509,01423,,G00
03,36.9,2025-09-10 16:56:09.393378,,4157,6572,145386020,,094,,2025-09-06,88.56,,K2508069,1.85,2.4,"{'knit_style_base': {'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '1945', 'id': 1774, 'active': 1, 'foreign_id': 3232}, 'act_yard_cut_wt': '8.24', 'created_date': '2025-08-25', 'version': 'R', 'id': 6339, 'active': 1, 'modified': '2025-08-27 11:18:53.884527', 'price': '0.55', 'target_yard_cut_wt': '10.00', 'created_time': '12:59:39.688667', 'roll_size': '50', 'foreign_id': 8508}",,76,,06951,,453860201,,,,0.55,,36.9,,2025-09-10 16:56:08.7846,,34,306530,01423,,G00
00,50,2025-09-10 15:21:45.394321,,4157,6572,045386021,,094,,2025-09-06,120,,K2508069,1.85,2.4,"{'act_yard_cut_wt': '8.24', 'knit_style_base': {'id': 1774, 'active': 1, 'foreign_id': 3232, 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '1945'}, 'id': 6339, 'active': 1, 'created_date': '2025-08-25', 'version': 'R', 'target_yard_cut_wt': '10.00', 'created_time': '12:59:39.688667', 'modified': '2025-08-27 11:18:53.884527', 'price': '0.55', 'foreign_id': 8508, 'roll_size': '50'}",,97.0873786407767,,06816,,453860210,,,,0.55,,50,,2025-09-10 15:21:11.481451,,0,306508,02505,,G00
00,51.7,2025-09-10 15:21:31.256154,,4157,6572,045386022,,094,,2025-09-06,124.08,,K2508069,1.85,2.4,"{'version': 'R', 'created_date': '2025-08-25', 'active': 1, 'id': 6339, 'knit_style_base': {'id': 1774, 'active': 1, 'foreign_id': 3232, 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '1945'}, 'act_yard_cut_wt': '8.24', 'roll_size': '50', 'foreign_id': 8508, 'price': '0.55', 'modified': '2025-08-27 11:18:53.884527', 'created_time': '12:59:39.688667', 'target_yard_cut_wt': '10.00'}",,100.388349514563,,06816,,453860220,,,,0.55,,51.7,,2025-09-10 15:21:11.375928,,0,306507,02505,,G00
00,48.6,2025-09-10 15:16:14.953659,,4157,6572,045386023,,094,,2025-09-06,116.64,,K2508069,1.85,2.4,"{'modified': '2025-08-27 11:18:53.884527', 'price': '0.55', 'target_yard_cut_wt': '10.00', 'created_time': '12:59:39.688667', 'roll_size': '50', 'foreign_id': 8508, 'knit_style_base': {'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '1945', 'id': 1774, 'active': 1, 'foreign_id': 3232}, 'act_yard_cut_wt': '8.24', 'created_date': '2025-08-25', 'version': 'R', 'active': 1, 'id': 6339}",,94.368932038835,,06816,,453860230,,,,0.55,,48.6,,2025-09-10 15:16:11.233161,,0,306504,02505,,G00
00,50.2,2025-09-10 15:21:12.141262,,4157,6572,045386024,,094,,2025-09-08,120.48,,K2508069,1.85,2.4,"{'modified': '2025-08-27 11:18:53.884527', 'price': '0.55', 'target_yard_cut_wt': '10.00', 'created_time': '12:59:39.688667', 'roll_size': '50', 'foreign_id': 8508, 'knit_style_base': {'id': 1774, 'active': 1, 'foreign_id': 3232, 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '1945'}, 'act_yard_cut_wt': '8.24', 'created_date': '2025-08-25', 'version': 'R', 'active': 1, 'id': 6339}",,97.4757281553398,,06816,,453860240,,,,0.55,,50.2,,2025-09-10 15:21:11.276415,,0,306505,01423,,G00
00,35.1,2025-09-11 13:26:19.258682,,4157,6572,045386031,,094,,2025-09-09,84.24,,K2508069,1.85,2.4,"{'knit_style_base': {'base_style': '1945', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'foreign_id': 3232, 'id': 1774, 'active': 1}, 'act_yard_cut_wt': '8.24', 'version': 'R', 'created_date': '2025-08-25', 'active': 1, 'id': 6339, 'price': '0.55', 'modified': '2025-08-27 11:18:53.884527', 'created_time': '12:59:39.688667', 'target_yard_cut_wt': '10.00', 'roll_size': '50', 'foreign_id': 8508}",,68.1553398058252,,06816,,453860310,,,,0.55,,35.1,,2025-09-11 13:16:09.148732,,0,306642,06634,,G00
00,51.1,2025-09-11 13:21:22.597557,,4157,6572,045386032,,094,,2025-09-09,122.64,,K2508069,1.85,2.4,"{'price': '0.55', 'modified': '2025-08-27 11:18:53.884527', 'created_time': '12:59:39.688667', 'target_yard_cut_wt': '10.00', 'roll_size': '50', 'foreign_id': 8508, 'knit_style_base': {'active': 1, 'id': 1774, 'foreign_id': 3232, 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '1945'}, 'act_yard_cut_wt': '8.24', 'version': 'R', 'created_date': '2025-08-25', 'id': 6339, 'active': 1}",,99.2233009708738,,06816,,453860320,,,,0.55,,51.1,,2025-09-11 13:16:09.214999,,0,306637,02505,,G00
00,50,2025-09-11 13:21:13.171628,,4157,6572,045386033,,094,,2025-09-10,120,,K2508069,1.85,2.4,"{'knit_style_base': {'active': 1, 'id': 1774, 'foreign_id': 3232, 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '1945'}, 'act_yard_cut_wt': '8.24', 'version': 'R', 'created_date': '2025-08-25', 'id': 6339, 'active': 1, 'price': '0.55', 'modified': '2025-08-27 11:18:53.884527', 'created_time': '12:59:39.688667', 'target_yard_cut_wt': '10.00', 'roll_size': '50', 'foreign_id': 8508}",,97.0873786407767,,06816,,453860330,,,,0.55,,50,,2025-09-11 13:21:12.240634,,0,306636,01423,,G00
00,51.8,2025-09-11 13:21:48.543577,,4157,6572,045386034,,094,,2025-09-10,124.32,,K2508069,1.85,2.4,"{'created_time': '12:59:39.688667', 'target_yard_cut_wt': '10.00', 'price': '0.55', 'modified': '2025-08-27 11:18:53.884527', 'foreign_id': 8508, 'roll_size': '50', 'act_yard_cut_wt': '8.24', 'knit_style_base': {'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'base_style': '1945', 'foreign_id': 3232, 'id': 1774, 'active': 1}, 'active': 1, 'id': 6339, 'version': 'R', 'created_date': '2025-08-25'}",,100.582524271845,,06816,,453860340,,,,0.55,,51.8,,2025-09-11 13:21:12.453768,,0,306639,01423,,G00
00,65.4,2025-09-11 13:21:56.343345,,4157,6572,045386035,,094,,2025-09-10,156.96,,K2508069,1.85,2.4,"{'modified': '2025-08-27 11:18:53.884527', 'price': '0.55', 'target_yard_cut_wt': '10.00', 'created_time': '12:59:39.688667', 'roll_size': '50', 'foreign_id': 8508, 'knit_style_base': {'base_style': '1945', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None, 'foreign_id': 3232, 'active': 1, 'id': 1774}, 'act_yard_cut_wt': '8.24', 'created_date': '2025-08-25', 'version': 'R', 'active': 1, 'id': 6339}",,126.990291262136,,06816,,453860350,,,,0.55,,65.4,,2025-09-11 13:21:12.509156,,0,306640,02505,,G00
00,47.1,2025-09-11 13:26:11.623317,,4157,6572,045386036,,094,,2025-09-10,113.04,,K2508069,1.85,2.4,"{'modified': '2025-08-27 11:18:53.884527', 'price': '0.55', 'target_yard_cut_wt': '10.00', 'created_time': '12:59:39.688667', 'roll_size': '50', 'foreign_id': 8508, 'knit_style_base': {'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '1945', 'id': 1774, 'active': 1, 'foreign_id': 3232}, 'act_yard_cut_wt': '8.24', 'created_date': '2025-08-25', 'version': 'R', 'active': 1, 'id': 6339}",,91.4563106796116,,06816,,453860360,,,,0.55,,47.1,,2025-09-11 13:26:10.914464,,0,306641,02505,,G00
00,49.1,2025-09-05 13:56:15.60385,,3734,6574,045387049,,044,,2025-09-03,24.55,,K2508071,0,0.5,"{'knit_style_base': {'base_style': 'CF5459', 'created_time': None, 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 3289, 'active': 1, 'foreign_id': 5157}, 'act_yard_cut_wt': '10.15', 'version': '0', 'created_date': '2024-12-03', 'id': 5875, 'active': 1, 'price': '0.50', 'modified': '2025-06-26 16:24:19.368616', 'created_time': '16:01:26.261629', 'target_yard_cut_wt': '10.00', 'roll_size': '50', 'foreign_id': 7893}",,77.3990147783251,,06816,,453870490,,,,0.50,,49.1,,2025-09-05 13:56:08.536194,,0,305991,06777,,G00
00,48.5,2025-09-05 13:56:13.513107,,3734,6574,045387050,,044,,2025-09-04,24.25,,K2508071,0,0.5,"{'roll_size': '50', 'foreign_id': 7893, 'modified': '2025-06-26 16:24:19.368616', 'price': '0.50', 'target_yard_cut_wt': '10.00', 'created_time': '16:01:26.261629', 'created_date': '2024-12-03', 'version': '0', 'id': 5875, 'active': 1, 'knit_style_base': {'foreign_id': 5157, 'id': 3289, 'active': 1, 'base_style': 'CF5459', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'created_time': None}, 'act_yard_cut_wt': '10.15'}",,76.4532019704433,,06816,,453870500,,,,0.50,,48.5,,2025-09-05 13:56:08.425464,,0,305990,02247,,G00
00,48.5,2025-09-05 13:56:11.370203,,3734,6574,045387051,,044,,2025-09-04,24.25,,K2508071,0,0.5,"{'act_yard_cut_wt': '10.15', 'knit_style_base': {'foreign_id': 5157, 'id': 3289, 'active': 1, 'base_style': 'CF5459', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'created_time': None}, 'id': 5875, 'active': 1, 'version': '0', 'created_date': '2024-12-03', 'created_time': '16:01:26.261629', 'target_yard_cut_wt': '10.00', 'price': '0.50', 'modified': '2025-06-26 16:24:19.368616', 'foreign_id': 7893, 'roll_size': '50'}",,76.4532019704433,,06816,,453870510,,,,0.50,,48.5,,2025-09-05 13:56:08.373454,,0,305989,02247,,G00
00,47.4,2025-09-05 13:56:09.135146,,3734,6574,045387052,,044,,2025-09-04,23.7,,K2508071,0,0.5,"{'price': '0.50', 'modified': '2025-06-26 16:24:19.368616', 'created_time': '16:01:26.261629', 'target_yard_cut_wt': '10.00', 'roll_size': '50', 'foreign_id': 7893, 'knit_style_base': {'created_time': None, 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5459', 'active': 1, 'id': 3289, 'foreign_id': 5157}, 'act_yard_cut_wt': '10.15', 'version': '0', 'created_date': '2024-12-03', 'id': 5875, 'active': 1}",,74.7192118226601,,06816,,453870520,,,,0.50,,47.4,,2025-09-05 13:56:08.310105,,0,305988,03487,,G00
00,48.9,2025-09-05 13:51:29.619956,,3734,6574,045387053,,044,,2025-09-04,24.45,,K2508071,0,0.5,"{'modified': '2025-06-26 16:24:19.368616', 'price': '0.50', 'target_yard_cut_wt': '10.00', 'created_time': '16:01:26.261629', 'roll_size': '50', 'foreign_id': 7893, 'knit_style_base': {'base_style': 'CF5459', 'created_time': None, 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 3289, 'active': 1, 'foreign_id': 5157}, 'act_yard_cut_wt': '10.15', 'created_date': '2024-12-03', 'version': '0', 'active': 1, 'id': 5875}",,77.0837438423645,,06816,,453870530,,,,0.50,,48.9,,2025-09-05 13:51:11.093716,,0,305987,03487,,G00
00,48.9,2025-09-05 13:51:26.859716,,3734,6574,045387054,,044,,2025-09-04,24.45,,K2508071,0,0.5,"{'knit_style_base': {'foreign_id': 5157, 'id': 3289, 'active': 1, 'base_style': 'CF5459', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'created_time': None}, 'act_yard_cut_wt': '10.15', 'version': '0', 'created_date': '2024-12-03', 'id': 5875, 'active': 1, 'price': '0.50', 'modified': '2025-06-26 16:24:19.368616', 'created_time': '16:01:26.261629', 'target_yard_cut_wt': '10.00', 'roll_size': '50', 'foreign_id': 7893}",,77.0837438423645,,06816,,453870540,,,,0.50,,48.9,,2025-09-05 13:51:11.039284,,0,305986,03487,,G00
00,49,2025-09-05 13:51:19.634181,,3734,6574,045387055,,044,,2025-09-05,24.5,,K2508071,0,0.5,"{'roll_size': '50', 'foreign_id': 7893, 'modified': '2025-06-26 16:24:19.368616', 'price': '0.50', 'target_yard_cut_wt': '10.00', 'created_time': '16:01:26.261629', 'created_date': '2024-12-03', 'version': '0', 'id': 5875, 'active': 1, 'knit_style_base': {'active': 1, 'id': 3289, 'foreign_id': 5157, 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5459'}, 'act_yard_cut_wt': '10.15'}",,77.2413793103448,,06816,,453870550,,,,0.50,,49,,2025-09-05 13:51:10.94537,,0,305984,03487,,G00
00,49.1,2025-09-05 13:51:17.198074,,3734,6574,045387056,,044,,2025-09-04,24.55,,K2508071,0,0.5,"{'roll_size': '50', 'foreign_id': 7893, 'modified': '2025-06-26 16:24:19.368616', 'price': '0.50', 'target_yard_cut_wt': '10.00', 'created_time': '16:01:26.261629', 'created_date': '2024-12-03', 'version': '0', 'id': 5875, 'active': 1, 'knit_style_base': {'base_style': 'CF5459', 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 3289, 'active': 1, 'foreign_id': 5157}, 'act_yard_cut_wt': '10.15'}",,77.3990147783251,,06816,,453870560,,,,0.50,,49.1,,2025-09-05 13:51:10.894822,,0,305983,03487,,G00
00,49.1,2025-09-05 13:51:11.73702,,3734,6574,045387057,,044,,2025-09-05,24.55,,K2508071,0,0.5,"{'foreign_id': 7893, 'roll_size': '50', 'created_time': '16:01:26.261629', 'target_yard_cut_wt': '10.00', 'price': '0.50', 'modified': '2025-06-26 16:24:19.368616', 'id': 5875, 'active': 1, 'version': '0', 'created_date': '2024-12-03', 'act_yard_cut_wt': '10.15', 'knit_style_base': {'id': 3289, 'active': 1, 'foreign_id': 5157, 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5459'}}",,77.3990147783251,,06816,,453870570,,,,0.50,,49.1,,2025-09-05 13:51:10.74849,,0,305981,09097,,G00
00,49.1,2025-09-05 13:51:14.627439,,3734,6574,045387058,,044,,2025-09-05,24.55,,K2508071,0,0.5,"{'roll_size': '50', 'foreign_id': 7893, 'price': '0.50', 'modified': '2025-06-26 16:24:19.368616', 'created_time': '16:01:26.261629', 'target_yard_cut_wt': '10.00', 'version': '0', 'created_date': '2024-12-03', 'id': 5875, 'active': 1, 'knit_style_base': {'active': 1, 'id': 3289, 'foreign_id': 5157, 'base_style': 'CF5459', 'created_time': None, 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}, 'act_yard_cut_wt': '10.15'}",,77.3990147783251,,06816,,453870580,,,,0.50,,49.1,,2025-09-05 13:51:10.82518,,0,305982,09097,,G00
00,49.2,2025-09-05 13:46:16.440882,,3734,6574,045387059,,044,,2025-09-05,24.6,,K2508071,0,0.5,"{'act_yard_cut_wt': '10.15', 'knit_style_base': {'base_style': 'CF5459', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'created_time': None, 'foreign_id': 5157, 'id': 3289, 'active': 1}, 'id': 5875, 'active': 1, 'version': '0', 'created_date': '2024-12-03', 'created_time': '16:01:26.261629', 'target_yard_cut_wt': '10.00', 'price': '0.50', 'modified': '2025-06-26 16:24:19.368616', 'foreign_id': 7893, 'roll_size': '50'}",,77.5566502463054,,06816,,453870590,,,,0.50,,49.2,,2025-09-05 13:46:09.534473,,0,305980,09097,,G00
00,49.2,2025-09-05 13:46:14.357076,,3734,6574,045387060,,044,,2025-09-05,24.6,,K2508071,0,0.5,"{'created_date': '2024-12-03', 'version': '0', 'id': 5875, 'active': 1, 'knit_style_base': {'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5459', 'active': 1, 'id': 3289, 'foreign_id': 5157}, 'act_yard_cut_wt': '10.15', 'roll_size': '50', 'foreign_id': 7893, 'modified': '2025-06-26 16:24:19.368616', 'price': '0.50', 'target_yard_cut_wt': '10.00', 'created_time': '16:01:26.261629'}",,77.5566502463054,,06816,,453870600,,,,0.50,,49.2,,2025-09-05 13:46:09.494213,,0,305979,09097,,G00
00,48.2,2025-09-10 15:26:19.059279,,3734,6574,045387061,,044,,2025-09-05,24.1,,K2508071,0,0.5,"{'knit_style_base': {'foreign_id': 5157, 'id': 3289, 'active': 1, 'base_style': 'CF5459', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY'}, 'act_yard_cut_wt': '10.15', 'created_date': '2024-12-03', 'version': '0', 'active': 1, 'id': 5875, 'modified': '2025-06-26 16:24:19.368616', 'price': '0.50', 'target_yard_cut_wt': '10.00', 'created_time': '16:01:26.261629', 'roll_size': '50', 'foreign_id': 7893}",,75.9802955665025,,06816,,453870610,,,,0.50,,48.2,,2025-09-10 15:26:09.697641,,0,306510,02247,,G00
00,49.7,2025-09-10 15:31:13.425734,,3734,6574,045387062,,044,,2025-09-05,24.85,,K2508071,0,0.5,"{'version': '0', 'created_date': '2024-12-03', 'id': 5875, 'active': 1, 'knit_style_base': {'base_style': 'CF5459', 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 3289, 'active': 1, 'foreign_id': 5157}, 'act_yard_cut_wt': '10.15', 'roll_size': '50', 'foreign_id': 7893, 'price': '0.50', 'modified': '2025-06-26 16:24:19.368616', 'created_time': '16:01:26.261629', 'target_yard_cut_wt': '10.00'}",,78.3448275862069,,06816,,453870620,,,,0.50,,49.7,,2025-09-10 15:31:12.553681,,0,306511,02247,,G00
00,49.6,2025-09-06 13:36:16.377678,,3734,6574,045387063,,044,,2025-09-05,24.8,,K2508071,0,0.5,"{'foreign_id': 7893, 'roll_size': '50', 'target_yard_cut_wt': '10.00', 'created_time': '16:01:26.261629', 'modified': '2025-06-26 16:24:19.368616', 'price': '0.50', 'active': 1, 'id': 5875, 'created_date': '2024-12-03', 'version': '0', 'act_yard_cut_wt': '10.15', 'knit_style_base': {'base_style': 'CF5459', 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 3289, 'foreign_id': 5157}}",,78.1871921182266,,07055,,453870630,,,,0.50,,49.6,,2025-09-06 13:36:09.343283,,0,306134,02247,,G00
00,49.6,2025-09-06 13:36:14.265867,,3734,6574,045387064,,044,,2025-09-05,24.8,,K2508071,0,0.5,"{'active': 1, 'id': 5875, 'created_date': '2024-12-03', 'version': '0', 'act_yard_cut_wt': '10.15', 'knit_style_base': {'id': 3289, 'active': 1, 'foreign_id': 5157, 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5459'}, 'foreign_id': 7893, 'roll_size': '50', 'target_yard_cut_wt': '10.00', 'created_time': '16:01:26.261629', 'modified': '2025-06-26 16:24:19.368616', 'price': '0.50'}",,78.1871921182266,,07055,,453870640,,,,0.50,,49.6,,2025-09-06 13:36:09.306833,,0,306133,03487,,G00
00,49.6,2025-09-06 13:36:12.170721,,3734,6574,045387065,,044,,2025-09-05,24.8,,K2508071,0,0.5,"{'act_yard_cut_wt': '10.15', 'knit_style_base': {'base_style': 'CF5459', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'created_time': None, 'foreign_id': 5157, 'id': 3289, 'active': 1}, 'id': 5875, 'active': 1, 'created_date': '2024-12-03', 'version': '0', 'target_yard_cut_wt': '10.00', 'created_time': '16:01:26.261629', 'modified': '2025-06-26 16:24:19.368616', 'price': '0.50', 'foreign_id': 7893, 'roll_size': '50'}",,78.1871921182266,,07055,,453870650,,,,0.50,,49.6,,2025-09-06 13:36:09.264388,,0,306132,03487,,G00
00,49.6,2025-09-06 13:36:09.940771,,3734,6574,045387066,,044,,2025-09-05,24.8,,K2508071,0,0.5,"{'knit_style_base': {'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'base_style': 'CF5459', 'foreign_id': 5157, 'id': 3289, 'active': 1}, 'act_yard_cut_wt': '10.15', 'version': '0', 'created_date': '2024-12-03', 'active': 1, 'id': 5875, 'price': '0.50', 'modified': '2025-06-26 16:24:19.368616', 'created_time': '16:01:26.261629', 'target_yard_cut_wt': '10.00', 'roll_size': '50', 'foreign_id': 7893}",,78.1871921182266,,07055,,453870660,,,,0.50,,49.6,,2025-09-06 13:36:09.199903,,0,306131,03487,,G00
