Desc#,QS Cust,Supplier,Description,Color,Beginning Balance,Received,Consumed,Adjustments,Theoretical Balance,Misc,On Order,Allocated,Planning Balance,Reconcile Date,Cost/Pound,Total Cost
18884,CFAB,BUHLER QUALITY YARNS CORP,21/1 75/15/10 Modacrylic/Tencel/Nylon Natural Protex C - G100 MVS,Natural,372.80,"9,075.30","-6,941.92",,"2,506.18",,"36,161.30","-30,859.80","7,807.68",2025-06-27,$7.35 ,"$18,420.45 "
18885,CFAB,NOBLE BIOMATERIALS INC,1/40/24 100% Ionic+Polyester Natural Z R-PET-DTY,Natural,6.00,,0.00,,6.00,,0.00,0.00,6.00,2025-06-27,$0.00 ,$0.00 
18886,CFAB,"EDPA USA, LLC",30/1 50/50 Polyester/Cotton Marino OE,Marino,137.00,,0.00,,137.00,CT,0.00,0.00,137.00,2025-06-27,$3.56 ,$487.72 
18887,CFAB,"EDPA USA, LLC",24/1 100% Polyester Ash 2%,Ash 2%,"3,763.50",,0.00,,"3,763.50",CT,0.00,0.00,"3,763.50",2025-06-27,$1.91 ,"$7,188.29 "
18888,CFAB,"EDPA USA, LLC",30/1 50/50 Polyester/Cotton Black 65%,Black 65%,659.20,,-661.29,,-2.09,CT,0.00,0.00,-2.09,2025-06-27,$2.56 ,($5.36)
18889,CFAB,"EDPA USA, LLC",30/1 50/50 Polyester/Cotton Heather,Heather,0.00,,0.00,,0.00,CT,0.00,0.00,0.00,2025-06-27,$0.00 ,$0.00 
18890,CFAB,"EDPA USA, LLC",30/1 50/50 Polyester/Cotton Black 2%,Black 2%,"6,118.40",,0.00,,"6,118.40",CT,0.00,0.00,"6,118.40",2025-06-27,$2.56 ,"$15,663.10 "
18891,CFAB,"EDPA USA, LLC",30/1 50/50 Polyester/Cotton Evening Haze,Evening Haze,"2,441.40",,0.00,,"2,441.40",CT,0.00,0.00,"2,441.40",2025-06-27,$2.56 ,"$6,249.98 "
18892,CFAB,DECA GLOBAL,1/150/48 100% Polyester Geko Grey,Geko Grey,498.80,,-775.34,,-276.54,,0.00,0.00,-276.54,2025-06-27,$2.15 ,($594.55)
18893,CFAB,DECA GLOBAL,1/150/48 100% Polyester Connect Blue,Connect Blue,588.80,"2,535.20","-1,168.24",,"1,955.76",,"9,464.80",-822.25,"10,598.31",2025-06-27,$2.10 ,"$4,107.09 "
18894,CFAB,DECA GLOBAL,1/150/48 100% Polyester Torso Blue,Torso Blue,"4,970.10","5,070.60","-4,855.92",,"5,184.78",,"3,000.00","-7,463.48",721.30,2025-06-27,$2.15 ,"$11,147.27 "
18895,CFAB,MURAT YAPI,28/1 67/33 Polyester/Viscose Ash 3% PV KARIP,Ash 3%,"3,815.40",,0.00,,"3,815.40",,0.00,0.00,"3,815.40",2025-06-27,$1.52 ,"$5,799.41 "
18896,CFAB,MERIDIAN SPECIALTY YARN GROUP INC,1/150/36 100% Polyester Teal LWTK 4015-019367-B,Teal,404.00,,0.00,,404.00,,0.00,0.00,404.00,2025-06-27,$3.96 ,"$1,599.84 "
18897,CFAB,MURAT YAPI,30/1 50/50 Polyester/Cotton Black 2%,Black 2%,120.00,,0.00,,120.00,,0.00,0.00,120.00,2025-06-27,$1.38 ,$165.60 
18898,CFAB,HICKORY THROWING COMPANY,20/1 52/48 Recycled Cotton/Recycled Polyester Light Grey OE,Light Grey,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$3.30 ,$0.00 
18899,CFAB,PARKDALE YARN MILLS,30/1 98/2 Polyester Ashe 2% MVS,Ashe 2%,371.50,,-457.13,,-85.63,,0.00,0.00,-85.63,2025-06-27,$3.78 ,($323.68)
18900,CFAB,PARKDALE YARN MILLS,30/1 96/4 Polyester Ashe 4% MVS,Ashe 4%,"3,574.00",,-157.51,,"3,416.49",,0.00,"-1,371.25","2,045.24",2025-06-27,$3.58 ,"$12,231.03 "
18901,CFAB,CS AMERICA,1/75/36 100% Polypropylene Natural,Natural,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$5.45 ,$0.00 
18902,CFAB,PREMIERE FIBERS INC,1/40/13 100% Polyester Bright 30% boiling water shrinkage,Bright,210.00,,0.00,,210.00,,0.00,0.00,210.00,2025-06-27,$3.68 ,$772.80 
18903,CFAB,UNIFI,1/70/72 100% Polyester Natural 56T - STR - NON TS - True 70 denier,Natural,"13,298.90","4,250.50","-1,079.83",,"16,469.57",,"15,665.10","-36,002.81","-3,868.14",2025-06-27,$1.95 ,"$32,115.66 "
18904,CFAB,CS AMERICA,1/150/36 100% Polyester China Grey Set,China Grey,"2,112.00","7,392.00","-5,773.70",,"3,730.30",,"6,449.00","-7,349.94","2,829.36",2025-06-27,$2.54 ,"$9,474.97 "
18905,CFAB,MINIFIBERS,1/300/50 100% Polypropylene Matte Green,Matte Green,310.00,,0.00,,310.00,,0.00,0.00,310.00,2025-06-27,$4.08 ,"$1,264.80 "
18906,CFAB,MINIFIBERS,1/300/50 100% Polypropylene Silver Pine,Silver Pine,26.00,,0.00,,26.00,,0.00,0.00,26.00,2025-06-27,$0.00 ,$0.00 
18907,CFAB,MINIFIBERS,1/300/50 100% Polypropylene Warm Gray,Warm Gray,14.00,,0.00,,14.00,,0.00,0.00,14.00,2025-06-27,$0.00 ,$0.00 
18908,CFAB,MCMICHAELS MILL INC (SAPONA),3/70/36 100% Polyester Black White S&Z False twist texturing - stretch A4137,Black White,239.00,,0.00,,239.00,,0.00,0.00,239.00,2025-06-27,$0.00 ,$0.00 
18909,CFAB,PREMIERE FIBERS INC,1/150/48 100% Polyester Grey Haze Textured - Set with Tacks,Grey Haze,152.00,,0.00,,152.00,,0.00,0.00,152.00,2025-06-27,$4.00 ,$608.00 
18910,CFAB,PARKDALE YARN MILLS,30/1 99/1 Polyester Black 1% 99%natural poly/1%black poly MVS,Black 1%,"3,792.00",,"-1,378.42",,"2,413.58",,"5,000.00","-2,607.01","4,806.57",2025-06-27,$3.63 ,"$8,761.29 "
18911,CFAB,QUEEN TEXTILE CO,1/70/34 100% Nylon Silver Xstatic - Electroconductive Fiber,Silver,220.00,,0.00,,220.00,,0.00,0.00,220.00,2025-06-27,$0.00 ,$0.00 
18912,CFAB,MERIDIAN SPECIALTY YARN GROUP INC,1/150/36 100% Polyester Burgundy,Burgundy,"3,723.00",,0.00,,"3,723.00",Berry Compliant,0.00,0.00,"3,723.00",2025-06-27,$3.36 ,"$12,509.28 "
18913,CFAB,VERTEX,1/300/120 100% Polyethylene Midnight,Midnight,"2,137.00",,0.00,,"2,137.00",,0.00,0.00,"2,137.00",2025-06-27,$8.72 ,"$18,634.64 "
18914,CFAB,PARKDALE YARN MILLS,30/1 50/37/13 Polyester/Cotton/Rayon Natural 1045,Natural,22.00,,0.00,,22.00,,0.00,0.00,22.00,2025-06-27,$4.23 ,$93.06 
18915,CFAB,DECA GLOBAL,2/150/48 100% Polyester Natural,Natural,728.00,,0.00,,728.00,yarn for AMP program,0.00,0.00,728.00,2025-06-27,$1.17 ,$851.76 
18916,CFAB,BUHLER QUALITY YARNS CORP,46/1 100% Nomex Natural S Spanish fiber - Non Berry T450,Natural,51.00,,0.00,,51.00,,0.00,0.00,51.00,2025-06-27,$0.00 ,$0.00 
18917,CFAB,BUHLER QUALITY YARNS CORP,46/1 100% Nomex Natural Z Spanish fiber - Non Berry T450,Natural,53.00,,0.00,,53.00,,0.00,0.00,53.00,2025-06-27,$0.00 ,$0.00 
18918,CFAB,DUNAWAY YARNS INC,30/1 100% Combed Cotton Natural Organic - GOTS RS,Natural,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$2.75 ,$0.00 
18919,CFAB,PARKDALE YARN MILLS,36/1 70/30 Modacrylic/Tencel Natural Protex C - A100 1254,Natural,180.00,,0.00,,180.00,,0.00,0.00,180.00,2025-06-27,$8.08 ,"$1,454.40 "
18920,CFAB,MERTEX,"30/1 55/45 Modacrylic/Combed Cotton Natural TWOACE FR-Protex Q core, Cotton sheath wrapper",Natural,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$0.00 ,$0.00 
18921,CFAB,MINIFIBERS,1/300/50 100% Polypropylene Dark Blue 100% Recycled,Dark Blue,13.00,,0.00,,13.00,,0.00,0.00,13.00,2025-06-27,$0.00 ,$0.00 
18922,CFAB,MINIFIBERS,1/300/50 100% Polypropylene Light Blue 100% Recycled,Light Blue,28.00,,0.00,,28.00,,0.00,0.00,28.00,2025-06-27,$0.00 ,$0.00 
18923,CFAB,MINIFIBERS,1/300/50 100% Polypropylene Natural 100% Recycled,Natural,965.70,,0.00,,965.70,,0.00,0.00,965.70,2025-06-27,$3.82 ,"$3,688.97 "
18924,CFAB,Kentwool Company,1/39 100% Wool Charcoal 19.5 Domestic Superwash Waxed on cones,Charcoal,308.20,,0.00,,308.20,,0.00,0.00,308.20,2025-06-27,$22.79 ,"$7,023.88 "
18925,CFAB,BUHLER QUALITY YARNS CORP,40/1 100% Lenzing Natural FR MVS,Natural,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$0.00 ,$0.00 
18926,CFAB,Kentwool Company,1/42 50/50 Wool/Bamboo Natural 50% 20.5 Domestic Superwash and 50% Bamboo waxed on cones,Natural,302.20,,0.00,,302.20,,0.00,0.00,302.20,2025-06-27,$16.75 ,"$5,061.85 "
18927,CFAB,DECA GLOBAL,2/300/72 100% Polyester Semi Dull SH LIM Recycled,Semi Dull,"11,528.60",,"-9,766.04",,"1,762.56",,"41,006.40","-13,110.92","29,658.04",2025-06-27,$1.50 ,"$2,643.84 "
18928,CFAB,The LYCRA Company LLC,1/30 100% Lycra Semi Bright Non-Compliant,Semi Bright,"2,296.30",,-305.71,,"1,990.59",,0.00,0.00,"1,990.59",2025-06-27,$3.36 ,"$6,688.37 "
18929,CFAB,The LYCRA Company LLC,1/40 100% Lycra Bright Non-Compliant,Bright,"1,128.00","1,681.00","-1,906.71",,902.29,,"3,200.00","-2,209.11","1,893.18",2025-06-27,$3.24 ,"$2,923.42 "
18930,CFAB,MERIDIAN SPECIALTY YARN GROUP INC,30/1 100% Combed Cotton Caraway Organic - GOTS RS,Caraway,558.00,,0.00,,558.00,,0.00,0.00,558.00,2025-06-27,$6.44 ,"$3,593.52 "
18931,CFAB,MERIDIAN SPECIALTY YARN GROUP INC,30/1 100% Combed Cotton Almond Organic - GOTS RS,Almond,961.00,,0.00,,961.00,,0.00,0.00,961.00,2025-06-27,$6.37 ,"$6,121.57 "
18932,CFAB,MERIDIAN SPECIALTY YARN GROUP INC,30/1 100% Combed Cotton Pasture Organic - GOTS RS,Pasture,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$0.00 ,$0.00 
18933,CFAB,PARKDALE YARN MILLS,12/1 50/50 Karded Cotton/Polyester Natural OE,Natural,"4,931.20",,0.00,,"4,931.20",,0.00,0.00,"4,931.20",2025-06-27,$1.34 ,"$6,607.81 "
18934,CFAB,UNIFI,1/150/34 100% Polyester Semi Dull S Automotive grade poly,Semi Dull,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$1.80 ,$0.00 
18935,CFAB,MERIDIAN SPECIALTY YARN GROUP INC,1/150/36 100% Polyester Tide,Tide,"1,841.00",,-262.52,,"1,578.48",,0.00,0.00,"1,578.48",2025-06-27,$3.36 ,"$5,303.70 "
18936,CFAB,DUNAWAY YARNS INC,11/1 100% Rayon Natural FR,Natural,40.00,,0.00,,40.00,,0.00,0.00,40.00,2025-06-27,$0.00 ,$0.00 
18937,CFAB,MINIFIBERS,1/300/50 100% Polypropylene Navy,Navy,294.20,,0.00,,294.20,,0.00,0.00,294.20,2025-06-27,$4.25 ,"$1,250.35 "
18938,CFAB,MINIFIBERS,1/300/50 100% Polypropylene Slate,Slate,218.00,,0.00,,218.00,,0.00,0.00,218.00,2025-06-27,$4.25 ,$926.50 
18939,CFAB,MINIFIBERS,1/300/50 100% Polypropylene Tan,Tan,502.20,,0.00,,502.20,,0.00,0.00,502.20,2025-06-27,$4.25 ,"$2,134.35 "
18940,CFAB,MINIFIBERS,1/300/50 100% Polypropylene Cafe,Cafe,133.00,,0.00,,133.00,,0.00,0.00,133.00,2025-06-27,$4.25 ,$565.25 
18941,CFAB,MINIFIBERS,1/300/50 100% Polypropylene Stone,Stone,140.00,,0.00,,140.00,,0.00,0.00,140.00,2025-06-27,$4.25 ,$595.00 
18942,CFAB,BUHLER QUALITY YARNS CORP,36/1 70/30 Modacrylic/Tencel Natural Protex C - A100 MVS,Natural,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$8.23 ,$0.00 
18943,CFAB,CREORA/US Hyosung,1/40 100% Spandex Bright,Bright,94.00,,0.00,,94.00,,0.00,0.00,94.00,2025-06-27,$0.00 ,$0.00 
18944,CFAB,UNIFI,1/70/34 100% Polyester Natural Substandard Repreve or Hybrid,Natural,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$0.00 ,$0.00 
18945,CFAB,DRAKE EXTRUSION INC,1/300/100 100% Polypropylene White S,White,178.50,,0.00,,178.50,,0.00,0.00,178.50,2025-06-27,$3.75 ,$669.38 
18946,CFAB,DRAKE EXTRUSION INC,1/300/100 100% Polypropylene Beige S,Beige,259.10,,0.00,,259.10,,0.00,0.00,259.10,2025-06-27,$3.75 ,$971.63 
18947,CFAB,DRAKE EXTRUSION INC,2/300/100 100% Polypropylene White S&Z,White,275.20,,0.00,,275.20,,0.00,0.00,275.20,2025-06-27,$3.75 ,"$1,032.00 "
18948,CFAB,DRAKE EXTRUSION INC,2/300/100 100% Polypropylene Beige S&Z,Beige,232.60,,0.00,,232.60,,0.00,0.00,232.60,2025-06-27,$3.75 ,$872.25 
18949,CFAB,STI Fabrics,1/600/200 100% Polypropylene White AJ,White,217.00,,0.00,,217.00,,0.00,0.00,217.00,2025-06-27,$3.20 ,$694.40 
18950,CFAB,STI Fabrics,1/600/200 100% Polypropylene Green AJ,Green,219.80,,0.00,,219.80,,0.00,0.00,219.80,2025-06-27,$3.20 ,$703.36 
18951,CFAB,STI Fabrics,1/600/200 100% Polypropylene Blue AJ,Blue,236.00,,0.00,,236.00,,0.00,0.00,236.00,2025-06-27,$3.20 ,$755.20 
18952,CFAB,FILSPEC Yarns,11/1 42/18/40 Viscose/Modacrylic/Glass Natural,Natural,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$6.30 ,$0.00 
18953,CFAB,MERIDIAN SPECIALTY YARN GROUP INC,1/69 100% Lurex Gold,Gold,8.00,,0.00,,8.00,,0.00,0.00,8.00,2025-06-27,$0.00 ,$0.00 
18954,CFAB,OMARA TEXTILES,1/150/34 100% Polyester Fosse Ink A1652,Fosse Ink,"3,456.40","3,885.00","-5,002.15",,"2,339.25",,"6,072.00","-3,692.11","4,719.14",2025-06-27,$2.95 ,"$6,900.78 "
18955,CFAB,SAPONA,1/150/34 100% Polyester Radar Red Solution dyed - Set No Tacks,Radar Red,245.00,371.10,-179.67,-245.00,191.43,,0.00,0.00,191.43,2025-06-27,$4.79 ,$916.96 
18956,CFAB,SAPONA,1/150/34 100% Polyester Global Black Solution dyed - Set No Tacks,Global Black,254.00,256.80,-184.89,-254.00,71.91,,0.00,0.00,71.91,2025-06-27,$4.29 ,$308.50 
18957,CFAB,SAPONA,1/150/34 100% Polyester Backen Black Solution dyed - Set No Tacks,Backen Black,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$4.29 ,$0.00 
18958,CFAB,SAPONA,1/150/34 100% Polyester Ruby Red Solution dyed - Set No Tacks,Ruby Red,104.00,315.60,-209.46,-104.00,106.14,,0.00,0.00,106.14,2025-06-27,$4.80 ,$509.46 
18959,CFAB,SAPONA,1/150/34 100% Polyester Petrol Solution dyed - Set No Tacks,Petrol,157.00,296.90,-203.09,-157.00,93.81,,0.00,0.00,93.81,2025-06-27,$4.29 ,$402.45 
18960,CFAB,MERIDIAN SPECIALTY YARN GROUP INC,20/1 100% Polyester Black RS,Black,281.00,,0.00,,281.00,,0.00,0.00,281.00,2025-06-27,$6.91 ,"$1,941.71 "
18961,CFAB,OMARA TEXTILES,1/150/34 100% Polyester Dawn Grey,Dawn Grey,713.10,"4,543.00","-2,953.50",,"2,302.60",,"3,000.00","-4,863.94",438.66,2025-06-27,$2.45 ,"$5,641.37 "
18962,CFAB,AKRA POLYESTER GROUP/DAK,1/110/36 100% Polyester Natural Stretch no tacks,Natural,"1,491.00",,-783.32,,707.68,,0.00,-102.86,604.82,2025-06-27,$1.15 ,$813.83 
18963,CFAB,MERIDIAN SPECIALTY YARN GROUP INC,1/150/34 100% Polyester Lake Blue 4015-02004,Lake Blue,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$0.00 ,$0.00 
18964,CFAB,BUHLER QUALITY YARNS CORP,30/1 54/38/8 Modacrylic/Tencel/Para Aramid Black A-100 - Ecosil MVS,Black,101.40,,0.00,,101.40,,0.00,0.00,101.40,2025-06-27,$0.00 ,$0.00 
18965,CFAB,BUHLER QUALITY YARNS CORP,30/1 54/38/8 Modacrylic/Tencel/Para Aramid Natural A100-Ecosil MVS,Natural,101.40,,0.00,,101.40,,0.00,0.00,101.40,2025-06-27,$0.00 ,$0.00 
18966,CFAB,Betareks A. S.,1/69 100% Lurex Silver 2X20 silver lurex,Silver,57.80,110.20,0.00,,168.00,,250.00,-416.00,2.00,2025-06-27,$11.70 ,"$1,965.60 "
18967,CFAB,BUHLER QUALITY YARNS CORP,40/1 100% Polyester Semi Dull Z Ne - Wax MVS,Semi Dull,402.10,,0.00,,402.10,,0.00,0.00,402.10,2025-06-27,$3.28 ,"$1,318.89 "
18968,CFAB,MINIFIBERS,1/600/100 100% Polypropylene Natural,Natural,85.00,,0.00,,85.00,,0.00,0.00,85.00,2025-06-27,$0.00 ,$0.00 
18969,CFAB,OMARA TEXTILES,1/150/34 100% Polyester Navy J566,Navy,115.00,,0.00,,115.00,,0.00,0.00,115.00,2025-06-27,$3.50 ,$402.50 
18970,CFAB,PARKDALE YARN MILLS,20/1 85/15 Modacrylic/Tencel Natural MVS,Natural,"5,518.00",,"-1,777.85",,"3,740.15",,0.00,0.00,"3,740.15",2025-06-27,$7.25 ,"$27,116.09 "
18971,CFAB,NORMTEX,1/200 100% Glass Natural,Natural,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$0.00 ,$0.00 
18972,CFAB,BUHLER QUALITY YARNS CORP,20.5/1 42/32/26 Fiberglass/Modacrylic/FR Rayon Natural FR,Natural,"4,782.20",,0.00,,"4,782.20",,0.00,0.00,"4,782.20",2025-06-27,$4.45 ,"$21,280.79 "
18973,CFAB,VERTEX,1/300/120 100% Polyethylene Haze Melange 2,Haze Melange 2,"1,293.20",,0.00,,"1,293.20",,0.00,"-2,205.50",-912.30,2025-06-27,$7.40 ,"$9,569.68 "
18974,CFAB,CELANESE,1/40/3 100% Neolast Natural,Natural,524.70,53.60,-26.60,-27.00,524.70,,0.00,-12.78,511.92,2025-06-27,$0.00 ,$0.00 
18975,CFAB,INMAN MILLS,18.25/1 50/50 FR Rayon/FRL-PZ Rayon Natural FR Rayon Blend MVS,Natural,682.60,,0.00,,682.60,,0.00,0.00,682.60,2025-06-27,$3.80 ,"$2,593.88 "
18976,CFAB,BUHLER QUALITY YARNS CORP,30/1 54/38/8 Modacrylic/Combed Cotton/Para Aramid Heather Protex Q - Combed RS,Heather,180.60,,0.00,,180.60,,0.00,0.00,180.60,2025-06-27,$9.60 ,"$1,733.76 "
18978,CFAB,PARKDALE YARN MILLS,16/1 50/50 Polyester/Cotton Natural OE,Natural,869.00,,0.00,,869.00,,0.00,0.00,869.00,2025-06-27,$1.31 ,"$1,138.39 "
18979,CFAB,CS AMERICA,1/100/34 100% Polyester Natural Set TS,Natural,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$0.00 ,$0.00 
18980,CFAB,CS AMERICA,1/70/72 100% Polyester Natural Stretch,Natural,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$0.00 ,$0.00 
18981,CFAB,MINIFIBERS,1/300/50 100% Polypropylene Black Recycled,Black,637.00,,0.00,,637.00,,0.00,0.00,637.00,2025-06-27,$4.05 ,"$2,579.85 "
18982,CFAB,NANY,2/70/72 100% Polyester Semi Dull,Semi Dull,"9,303.80",,0.00,,"9,303.80",,0.00,0.00,"9,303.80",2025-06-27,$2.12 ,"$19,724.06 "
18983,CFAB,NANY,1/50/24 100% Polyester Semi Dull,Semi Dull,"7,350.50",,0.00,,"7,350.50",,0.00,0.00,"7,350.50",2025-06-27,$3.23 ,"$23,742.12 "
18984,CFAB,PARKDALE YARN MILLS,18/1 80/20 Karded Cotton/Polyester Natural OE,Natural,"1,925.50",,0.00,,"1,925.50",,0.00,0.00,"1,925.50",2025-06-27,$1.37 ,"$2,637.94 "
18985,CFAB,OMARA TEXTILES,1/150/34 100% Polyester Ice Blue SA1898M5,Ice Blue,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$0.00 ,$0.00 
18986,CFAB,SUPREME CORPORATION,1/175/175 96/4 Polyester/Carbonized Nylon Grey Z,Grey,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$44.85 ,$0.00 
18987,CFAB,DECA GLOBAL,4/300/72 100% Polyester Semi Dull stretch,Semi Dull,"9,251.30",,"-4,429.74",,"4,821.56",,"40,000.00","-2,574.75","42,246.81",2025-06-27,$1.09 ,"$5,255.50 "
18988,CFAB,OMARA TEXTILES,1/150/36 100% Polyester Raspberry SA1912M1,Raspberry,"6,339.00",,0.00,,"6,339.00",Berry Compliant,"2,507.00",0.00,"8,846.00",2025-06-27,$3.55 ,"$22,503.45 "
18989,CFAB,UNIFI,1/70/34 100 Nylon Flat PA66-Aramid,Flat,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$0.00 ,$0.00 
18990,CFAB,PARKDALE YARN MILLS,30/1 90/10 Combed Cotton/Polyester Black 10% 10% Black Poly OE,Black 10%,541.00,,-692.84,,-151.84,,0.00,0.00,-151.84,2025-06-27,$1.75 ,($265.73)
18991,CFAB,INMAN MILLS,14/1 100% FRL-PZ Rayon Natural AJ,Natural,"2,382.20",,0.00,,"2,382.20",,"2,268.00",0.00,"4,650.20",2025-06-27,$3.52 ,"$8,385.34 "
18992,CFAB,PARKDALE YARN MILLS,30/1 50/37/13 Polyester/Modal Rayon/Karded Cotton Natural RS,Natural,"3,150.80",,"-2,949.64",,201.16,,0.00,0.00,201.16,2025-06-27,$4.61 ,$927.37 
18993,CFAB,DECA GLOBAL,1/75/36 100% Polyester Black,Black,"3,167.00","2,165.00","-1,864.58",,"3,467.42",,"34,539.20","-2,191.84","35,814.78",2025-06-27,$1.75 ,"$6,067.99 "
18994,CFAB,DRAKE EXTRUSION INC,1/300/72 100% Polypropylene Aluminum S 900340-3054,Aluminum,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$0.00 ,$0.00 
18995,CFAB,DRAKE EXTRUSION INC,1/300/72 100% Polypropylene Lt Gold S TD3096-3054,Lt Gold,250.30,,0.00,,250.30,,0.00,0.00,250.30,2025-06-27,$2.75 ,$688.33 
18996,CFAB,DRAKE EXTRUSION INC,1/300/72 100% Polypropylene Merrimack S TD1307-3054,Merrimack,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$0.00 ,$0.00 
18997,CFAB,DRAKE EXTRUSION INC,1/300/72 100% Polypropylene Chestnut S TD4067-3054,Chestnut,281.50,,0.00,,281.50,,0.00,0.00,281.50,2025-06-27,$2.75 ,$774.13 
18998,CFAB,DECA GLOBAL,24/1 95/5 Polyester Black 5% RS,Black 5%,"5,824.80",,0.00,,"5,824.80",,"7,517.40",0.00,"13,342.20",2025-06-27,$1.58 ,"$9,203.18 "
18999,CFAB,DECA GLOBAL,20/1 95/5 Viscose Rayon/Cashmere Wool Black,Black,100.00,,0.00,,100.00,,0.00,0.00,100.00,2025-06-27,$14.38 ,"$1,438.00 "
19000,CFAB,DECA GLOBAL,30/1 90/10 Polyester Black 10% RS,Black 10%,"5,568.80",,0.00,,"5,568.80",,0.00,0.00,"5,568.80",2025-06-27,$1.69 ,"$9,411.27 "
19001,CFAB,DRAKE EXTRUSION INC,1/205/72 100% Polypropylene Merrimack,Merrimack,111.50,,0.00,,111.50,,0.00,0.00,111.50,2025-06-27,$2.75 ,$306.63 
19002,CFAB,DRAKE EXTRUSION INC,2/205/72 100% Polypropylene Merrimack,Merrimack,156.30,,0.00,,156.30,,0.00,0.00,156.30,2025-06-27,$2.75 ,$429.83 
19003,CFAB,Atlas Yarns,1/75/36 100% Polyester Semi Dull NIM First Grade Dyeable,Semi Dull,"48,508.00",,"-31,864.70",,"16,643.30",,0.00,"-60,637.91","-43,994.61",2025-06-27,$1.06 ,"$17,641.90 "
19004,CFAB,PARKDALE YARN MILLS,24/1 96/4 Polyester Black 4% MVS,Black 4%,"2,867.70",,"-3,862.05",,-994.35,,"20,000.00",0.00,"19,005.65",2025-06-27,$3.56 ,"($3,539.89)"
19005,CFAB,MatMod,1/150/34 100% FR Nylon Natural T66,Natural,15.00,,0.00,,15.00,,0.00,0.00,15.00,2025-06-27,$0.00 ,$0.00 
19006,CFAB,PARKDALE YARN MILLS,24/1 50/40/10 Karded Cotton/Polyester Ashe 10% 10% Black Poly OE,Ashe 10%,"5,163.50",,0.00,,"5,163.50",,0.00,0.00,"5,163.50",2025-06-27,$1.41 ,"$7,280.54 "
19007,CFAB,PARKDALE YARN MILLS,27/1 50/50 Polyester/Cotton Natural MVS,Natural,"1,230.10",,0.00,,"1,230.10",,0.00,0.00,"1,230.10",2025-06-27,$1.90 ,"$2,337.19 "
19008,CFAB,UNIFI,1/200/100 100% Polyester Semi Dull,Semi Dull,956.60,,0.00,,956.60,,0.00,0.00,956.60,2025-06-27,$0.00 ,$0.00 
19009,CFAB,DECA GLOBAL,20/1 60/40 Combed Cotton/Polyester Natural RS,Natural,0.00,,0.00,,0.00,,"8,000.00",0.00,"8,000.00",2025-06-27,$0.00 ,$0.00 
19010,CFAB,BUHLER QUALITY YARNS CORP,38/1 60/40 Combed Cotton/Polyester Natural RS,Natural,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$0.00 ,$0.00 
19011,CFAB,Atlas Yarns,1/75/36 100% Polyester Semi Dull SET NTS AA,Semi Dull,0.00,,0.00,,0.00,yarn from Turkey,0.00,0.00,0.00,2025-06-27,$1.05 ,$0.00 
19012,CFAB,BUHLER QUALITY YARNS CORP,20/1 60/40 Combed Cotton/Polyester Natural RS,Natural,0.00,,0.00,,0.00,,0.00,0.00,0.00,2025-06-27,$0.00 ,$0.00 
19013,CFAB,DRAKE EXTRUSION INC,1/300/72 100% Polypropylene Old Grey,Old Grey,209.30,,0.00,,209.30,,0.00,0.00,209.30,2025-06-27,$2.75 ,$575.58 
19014,CFAB,SUPREME CORPORATION,1/130/001 98/2 Polyester/Carbonized Nylon Black,Black,28.20,,0.00,,28.20,,0.00,0.00,28.20,2025-06-27,$0.00 ,$0.00 
19015,CFAB,PARKDALE YARN MILLS,20/1 55/45 Modacrylic/Karded Cotton Natural MVS,Natural,"8,898.00",,0.00,,"8,898.00",,0.00,0.00,"8,898.00",2025-06-27,$6.26 ,"$55,701.48 "
19019,CFAB,PARKDALE YARN MILLS,50/1 100% Combed Cotton Natural RS,Natural,598.00,,-29.86,,568.14,,0.00,0.00,568.14,2025-06-27,$0.00 ,$0.00 
19020,CFAB,R BELDA LLORENS,30/1 55/45 Recycled Polyester/Recycled Cotton Indigo V 169 RS,Indigo,"4,239.60",,"-2,630.76",,"1,608.84",,0.00,"-4,501.87","-2,893.03",2025-06-27,$3.65 ,"$5,872.28 "
